id,store_id,customer_id,payment_type,amount,datetime
9257,1,414,Credit card,403.04,3/22/2022 9:31
9258,4,624,Ewallet,11.96,3/18/2022 12:35
9259,5,954,Credit card,143.82,9/2/2022 13:12
9260,5,729,Credit card,29.93,10/15/2022 9:29
9261,3,218,Ewallet,551.93,11/19/2022 15:40
9262,5,914,Cash,14.25,6/10/2022 11:45
9263,3,478,Ewallet,197.06,9/11/2022 7:17
9264,3,856,Credit card,165.98,8/25/2022 9:23
9265,2,951,Cash,125.95,12/11/2022 19:12
9266,3,966,Ewallet,249.67,8/24/2022 10:16
9267,2,382,Credit card,82.17,6/25/2022 6:44
9268,2,747,Credit card,40.5,10/13/2022 18:18
9269,1,726,Credit card,207.83,10/2/2022 15:34
9270,5,947,Credit card,436.41,3/15/2022 18:14
9271,5,126,Cash,198.14,7/23/2022 14:29
9272,5,874,Cash,174.83,12/7/2022 19:13
9273,1,315,Credit card,363.14,3/26/2022 13:33
9274,1,518,Ewallet,190.8,3/8/2022 13:18
9275,2,293,Cash,316.44,11/6/2022 8:47
9276,5,839,Ewallet,139.34,10/11/2022 10:49
9277,2,161,Credit card,109.62,12/10/2022 19:16
9278,2,549,Cash,227.09,3/10/2022 18:20
9279,3,861,Credit card,355.31,5/16/2022 15:46
9280,5,741,Cash,97.84,3/12/2022 14:49
9281,1,48,Credit card,134.7,5/27/2022 8:50
9282,4,825,Cash,272.3,10/20/2022 19:24
9283,2,563,Ewallet,16.76,11/21/2022 8:50
9284,5,439,Ewallet,230.33,10/15/2022 16:23
9285,4,629,Credit card,35.21,6/30/2022 9:48
9286,1,565,Ewallet,141.65,11/1/2022 7:18
9287,4,321,Credit card,174.77,9/19/2022 8:24
9288,3,296,Credit card,53.9,6/22/2022 7:50
9289,2,407,Cash,48.82,3/10/2022 14:43
9290,2,324,Cash,264.95,11/4/2022 12:31
9291,4,968,Ewallet,197.88,6/11/2022 20:45
9292,5,607,Cash,273.18,7/7/2022 10:49
9293,5,936,Cash,183.12,4/17/2022 7:40
9294,1,435,Cash,31.96,4/12/2022 19:30
9295,3,237,Cash,88.83,11/28/2022 12:43
9296,1,811,Cash,263.99,10/28/2022 9:26
9297,2,33,Ewallet,241.88,8/20/2022 12:10
9298,4,966,Credit card,490.22,5/23/2022 9:44
9299,3,875,Cash,413.23,10/14/2022 13:44
9300,2,643,Credit card,29.95,10/14/2022 18:18
9301,2,30,Ewallet,119.95,9/13/2022 15:44
9302,5,646,Cash,54.39,6/16/2022 6:30
9303,2,590,Cash,383.68,11/15/2022 7:11
9304,2,648,Credit card,242.99,12/16/2022 10:39
9305,2,372,Cash,155.07,8/27/2022 6:48
9306,5,288,Cash,396.37,6/8/2022 6:20
9307,5,484,Cash,11.37,6/25/2022 10:36
9308,4,385,Ewallet,17.94,12/15/2022 14:10
9309,1,460,Ewallet,181.88,4/16/2022 6:19
9310,4,212,Cash,31.89,8/9/2022 20:40
9311,5,715,Ewallet,260.26,10/18/2022 12:37
9312,1,223,Credit card,252.79,8/20/2022 19:21
9313,1,516,Cash,227.81,9/16/2022 13:11
9314,5,402,Credit card,168.77,4/11/2022 16:25
9315,3,870,Credit card,381.8,12/21/2022 18:21
9316,4,990,Cash,164.83,12/15/2022 20:50
9317,3,327,Ewallet,320.73,11/29/2022 13:23
9318,3,298,Credit card,13.45,10/21/2022 11:14
9319,4,630,Ewallet,85.33,11/16/2022 16:16
9320,5,92,Ewallet,188.26,10/1/2022 9:45
9321,4,94,Credit card,57.91,5/16/2022 16:30
9322,2,924,Ewallet,64.55,10/28/2022 10:29
9323,3,926,Cash,211.7,9/17/2022 7:22
9324,4,964,Cash,294.71,6/12/2022 15:47
9325,3,674,Ewallet,49.09,3/15/2022 18:34
9326,5,643,Cash,492.45,7/22/2022 20:12
9327,5,983,Ewallet,261.56,7/15/2022 16:27
9328,5,34,Credit card,608.15,6/1/2022 8:21
9329,5,705,Credit card,119.85,10/29/2022 8:49
9330,4,535,Credit card,370.57,4/18/2022 19:49
9331,3,879,Credit card,304.58,12/11/2022 6:32
9332,5,1,Cash,447.61,8/4/2022 19:36
9333,1,338,Cash,300.56,9/17/2022 7:46
9334,1,10,Ewallet,48.65,5/5/2022 7:44
9335,2,958,Ewallet,86.87,12/13/2022 20:12
9336,4,938,Ewallet,28,6/30/2022 11:28
9337,3,68,Cash,250.67,9/6/2022 17:46
9338,1,809,Ewallet,387.47,12/8/2022 15:12
9339,3,867,Ewallet,198.64,4/25/2022 9:47
9340,3,791,Credit card,161.65,5/26/2022 14:11
9341,1,333,Ewallet,479.35,12/12/2022 6:35
9342,3,81,Credit card,69.43,5/5/2022 7:38
9343,2,726,Cash,56.36,5/25/2022 8:38
9344,1,911,Cash,155.8,4/23/2022 17:19
9345,5,540,Cash,234.38,5/21/2022 6:10
9346,5,29,Ewallet,23.94,8/8/2022 15:25
9347,3,491,Cash,289.05,5/3/2022 13:27
9348,1,967,Cash,99.87,11/20/2022 20:34
9349,3,848,Credit card,196.21,7/18/2022 11:14
9350,2,564,Credit card,328.43,5/2/2022 15:19
9351,4,771,Cash,185.29,8/27/2022 11:14
9352,2,998,Cash,89.8,7/15/2022 6:17
9353,3,381,Ewallet,296.15,11/4/2022 12:47
9354,4,633,Ewallet,190.25,9/9/2022 19:42
9355,1,439,Cash,450.16,5/6/2022 18:41
9356,5,83,Ewallet,230.4,4/12/2022 10:39
9357,4,341,Credit card,235.84,8/16/2022 20:39
9358,3,208,Cash,35.43,4/18/2022 11:37
9359,2,536,Credit card,335.71,4/17/2022 6:20
9360,3,725,Cash,13.75,7/12/2022 18:14
9361,2,200,Ewallet,270.81,4/23/2022 15:26
9362,5,792,Credit card,223.05,6/14/2022 13:23
9363,4,893,Credit card,88.38,8/1/2022 14:13
9364,1,513,Ewallet,161.33,7/4/2022 7:30
9365,2,406,Cash,38.97,9/29/2022 15:21
9366,1,104,Ewallet,63.92,6/12/2022 11:25
9367,3,528,Cash,154.76,10/12/2022 7:17
9368,1,889,Credit card,206.86,8/5/2022 16:36
9369,2,20,Cash,464.67,3/30/2022 14:23
9370,3,943,Ewallet,168.79,11/27/2022 16:32
9371,5,207,Credit card,187.63,11/15/2022 10:11
9372,3,101,Credit card,228.65,4/14/2022 19:15
9373,3,864,Cash,118.46,9/20/2022 17:50
9374,3,716,Ewallet,276.78,10/5/2022 9:38
9375,3,500,Credit card,264.37,8/27/2022 8:28
9376,1,945,Ewallet,217.34,3/12/2022 6:35
9377,3,539,Ewallet,95.43,4/25/2022 12:32
9378,3,718,Credit card,180.45,3/16/2022 13:35
9379,3,379,Ewallet,101.84,9/3/2022 7:50
9380,1,834,Ewallet,247.67,10/1/2022 19:19
9381,3,27,Cash,109.91,5/12/2022 6:14
9382,3,734,Cash,300.39,4/28/2022 15:23
9383,5,857,Cash,71.85,10/11/2022 10:24
9384,5,602,Credit card,292.47,11/14/2022 14:39
9385,5,54,Ewallet,148.05,12/15/2022 11:18
9386,4,560,Credit card,173.93,5/25/2022 11:49
9387,2,222,Credit card,164.79,9/11/2022 14:50
9388,3,342,Cash,254.71,11/26/2022 19:35
9389,3,48,Ewallet,156.15,6/4/2022 16:39
9390,4,941,Ewallet,202.75,5/5/2022 13:24
9391,5,407,Credit card,75.8,11/15/2022 17:39
9392,3,36,Cash,103.6,10/20/2022 15:34
9393,5,181,Ewallet,195.55,11/28/2022 6:32
9394,5,203,Ewallet,264.09,3/4/2022 19:17
9395,1,605,Cash,338.16,7/29/2022 18:48
9396,4,666,Cash,547.55,4/18/2022 20:19
9397,5,258,Cash,80.89,8/13/2022 12:33
9398,2,42,Credit card,229.62,11/30/2022 6:12
9399,4,335,Ewallet,428.56,7/14/2022 9:28
9400,3,562,Ewallet,275.27,12/22/2022 20:24
9401,5,85,Cash,135.25,10/15/2022 17:37
9402,5,341,Credit card,46.87,11/4/2022 6:49
9403,3,199,Credit card,51.38,3/1/2022 10:39
9404,1,297,Cash,213.97,9/16/2022 17:39
9405,5,233,Ewallet,24.95,10/14/2022 7:29
9406,3,287,Credit card,34.93,8/3/2022 15:40
9407,1,744,Ewallet,142.52,6/26/2022 17:37
9408,4,475,Credit card,85.82,3/22/2022 16:40
9409,4,335,Ewallet,325.95,3/23/2022 12:19
9410,3,569,Cash,332.45,6/9/2022 12:43
9411,2,494,Cash,229.74,11/6/2022 6:44
9412,2,833,Cash,95.91,7/6/2022 16:30
9413,2,552,Cash,11.28,8/18/2022 12:49
9414,3,930,Ewallet,506.55,5/26/2022 9:45
9415,2,239,Credit card,17.37,9/17/2022 6:12
9416,5,874,Ewallet,148.04,4/2/2022 9:17
9417,1,947,Credit card,96.85,8/18/2022 9:27
9418,2,729,Cash,318.45,6/1/2022 9:42
9419,3,278,Ewallet,265.7,10/17/2022 7:34
9420,1,886,Ewallet,112.92,10/20/2022 19:36
9421,2,318,Credit card,202.49,10/24/2022 12:27
9422,1,74,Ewallet,108.58,9/28/2022 11:23
9423,3,325,Credit card,213.77,8/22/2022 9:46
9424,4,570,Ewallet,168.12,9/12/2022 18:15
9425,2,370,Ewallet,146.26,3/27/2022 12:28
9426,4,455,Cash,74.84,6/16/2022 9:41
9427,2,578,Credit card,113.91,6/16/2022 14:23
9428,2,276,Credit card,241.55,11/7/2022 18:23
9429,3,392,Cash,156.76,10/2/2022 8:14
9430,3,409,Ewallet,46.39,4/13/2022 6:35
9431,1,367,Ewallet,38.32,12/15/2022 9:22
9432,3,732,Cash,321.79,8/13/2022 19:19
9433,3,917,Credit card,362.6,11/23/2022 7:46
9434,2,383,Ewallet,180.48,12/27/2022 9:11
9435,4,449,Ewallet,85,10/13/2022 17:23
9436,5,231,Ewallet,268.2,7/20/2022 12:13
9437,5,726,Credit card,442.58,9/17/2022 15:37
9438,1,133,Ewallet,68.35,8/10/2022 7:48
9439,1,883,Credit card,260.51,7/12/2022 10:25
9440,3,253,Credit card,329.16,6/6/2022 12:23
9441,5,172,Ewallet,24.93,12/25/2022 17:15
9442,4,593,Cash,250.71,7/3/2022 8:42
9443,5,840,Credit card,333.59,10/9/2022 17:44
9444,2,327,Credit card,103.36,8/21/2022 15:43
9445,2,710,Ewallet,82.25,4/22/2022 8:18
9446,4,58,Ewallet,29.92,10/20/2022 11:48
9447,3,757,Ewallet,80.91,3/9/2022 17:37
9448,5,1000,Credit card,15.99,11/26/2022 12:20
9449,5,921,Credit card,61.9,11/7/2022 11:48
9450,1,950,Cash,44.89,7/3/2022 9:43
9451,4,132,Cash,144.08,4/30/2022 19:49
9452,3,580,Cash,300.74,12/5/2022 16:24
9453,2,407,Credit card,280.54,4/9/2022 14:39
9454,1,517,Credit card,11.97,8/19/2022 19:37
9455,2,413,Ewallet,163.77,12/8/2022 11:31
9456,5,853,Ewallet,92.67,6/11/2022 7:27
9457,1,785,Cash,357.08,3/20/2022 7:25
9458,4,641,Credit card,506.9,5/6/2022 10:40
9459,1,291,Cash,168.6,6/26/2022 14:32
9460,3,168,Credit card,229.88,12/9/2022 6:46
9461,4,98,Ewallet,409.82,6/6/2022 14:17
9462,4,648,Ewallet,218.98,9/3/2022 18:27
9463,1,825,Ewallet,77.94,5/2/2022 12:34
9464,4,397,Credit card,374.02,5/19/2022 15:38
9465,2,27,Credit card,301.47,9/11/2022 13:15
9466,2,87,Cash,58.83,5/16/2022 12:20
9467,5,884,Cash,92.3,11/2/2022 13:41
9468,4,758,Cash,112.28,4/4/2022 9:30
9469,1,894,Cash,124.83,5/24/2022 13:45
9470,5,540,Cash,87.37,6/18/2022 13:25
9471,3,183,Ewallet,385.61,3/3/2022 11:36
9472,1,511,Cash,190.42,6/17/2022 18:27
9473,2,962,Cash,397.55,6/5/2022 14:26
9474,1,672,Cash,12.87,5/13/2022 11:29
9475,1,316,Ewallet,87.92,9/11/2022 12:21
9476,2,990,Ewallet,327.81,4/24/2022 11:50
9477,2,489,Ewallet,255.53,4/24/2022 13:39
9478,4,311,Ewallet,58.99,3/17/2022 18:17
9479,5,954,Credit card,96.89,10/26/2022 14:27
9480,1,220,Credit card,27.14,11/11/2022 9:31
9481,2,845,Credit card,181.89,4/2/2022 12:42
9482,5,189,Credit card,122.77,3/5/2022 15:32
9483,4,851,Credit card,129.74,3/22/2022 7:23
9484,2,546,Cash,155.74,10/28/2022 9:47
9485,1,887,Ewallet,620.66,9/29/2022 18:43
9486,3,774,Credit card,89.02,8/18/2022 7:28
9487,3,862,Cash,334.41,10/7/2022 6:28
9488,1,782,Ewallet,158.69,3/15/2022 17:40
9489,3,547,Credit card,347.52,11/8/2022 11:34
9490,1,616,Ewallet,54.9,7/18/2022 11:50
9491,2,364,Ewallet,41.42,6/28/2022 8:47
9492,5,837,Cash,496.95,11/4/2022 14:24
9493,3,576,Cash,366.3,9/30/2022 11:47
9494,2,918,Credit card,8.99,8/11/2022 19:20
9495,2,803,Credit card,148.57,9/29/2022 11:29
9496,5,75,Credit card,45.51,7/11/2022 6:36
9497,4,701,Credit card,167.75,7/27/2022 12:15
9498,5,420,Credit card,193.48,11/7/2022 13:30
9499,2,981,Credit card,280.5,9/19/2022 15:37
9500,5,275,Cash,129.31,10/9/2022 11:17
9501,1,771,Credit card,13.77,10/18/2022 7:34
9502,3,165,Ewallet,567.81,8/23/2022 12:46
9503,3,490,Credit card,134.37,6/13/2022 17:32
9504,1,202,Ewallet,130.47,7/18/2022 12:41
9505,5,743,Cash,75.75,7/22/2022 16:45
9506,5,628,Cash,178.21,6/9/2022 11:16
9507,1,885,Cash,508.79,7/22/2022 10:41
9508,2,412,Credit card,393.1,12/8/2022 9:41
9509,3,599,Ewallet,380.48,11/26/2022 18:23
9510,1,449,Ewallet,152.92,10/18/2022 10:50
9511,2,121,Ewallet,67.67,9/27/2022 19:11
9512,4,220,Cash,104.37,10/12/2022 9:15
9513,3,509,Ewallet,530.23,4/12/2022 15:31
9514,3,746,Cash,336.32,9/21/2022 20:44
9515,3,706,Ewallet,338.11,8/6/2022 10:34
9516,3,824,Ewallet,230.02,9/13/2022 7:29
9517,3,342,Cash,450.61,7/19/2022 6:33
9518,2,861,Credit card,207.85,11/23/2022 13:23
9519,1,920,Credit card,65.7,6/12/2022 20:38
9520,2,711,Cash,416.71,3/19/2022 17:48
9521,2,257,Ewallet,251.2,5/30/2022 20:33
9522,4,94,Cash,57.03,7/24/2022 6:23
9523,3,288,Cash,413.75,5/24/2022 9:19
9524,5,8,Cash,71.62,12/5/2022 10:42
9525,1,879,Credit card,131.71,3/13/2022 18:24
9526,2,843,Credit card,503.45,4/12/2022 20:36
9527,4,394,Cash,197.47,8/11/2022 20:31
9528,4,648,Cash,244.68,3/28/2022 9:14
9529,3,778,Ewallet,147.25,5/2/2022 20:37
9530,2,950,Cash,167.35,12/7/2022 13:46
9531,3,290,Credit card,59.85,12/23/2022 13:35
9532,5,539,Credit card,250.66,8/26/2022 7:37
9533,3,618,Credit card,14.95,6/23/2022 8:19
9534,2,278,Cash,53.42,5/9/2022 15:13
9535,1,747,Ewallet,330.24,3/1/2022 9:44
9536,3,749,Ewallet,158.1,3/30/2022 18:16
9537,5,800,Cash,48.11,10/6/2022 6:25
9538,1,51,Credit card,72.9,11/9/2022 14:24
9539,1,451,Cash,267.71,11/17/2022 19:12
9540,3,295,Credit card,55.9,8/22/2022 9:11
9541,4,431,Ewallet,44.97,3/29/2022 14:22
9542,3,109,Credit card,17.94,9/19/2022 8:18
9543,3,270,Credit card,402.41,8/20/2022 14:25
9544,5,804,Credit card,45.97,9/6/2022 18:34
9545,3,923,Cash,116.25,11/20/2022 6:41
9546,5,483,Ewallet,138.87,10/21/2022 10:50
9547,4,436,Cash,358.8,11/9/2022 13:45
9548,3,311,Ewallet,344.49,7/21/2022 19:15
9549,1,330,Credit card,99.87,10/17/2022 17:35
9550,2,772,Ewallet,481.71,3/24/2022 13:11
9551,4,933,Credit card,256.31,11/25/2022 17:37
9552,3,824,Ewallet,360.86,11/15/2022 17:47
9553,3,822,Credit card,352.01,7/14/2022 14:17
9554,2,247,Ewallet,223.99,8/30/2022 17:16
9555,5,370,Credit card,351.55,6/27/2022 7:13
9556,5,557,Ewallet,11.96,11/16/2022 9:32
9557,3,797,Ewallet,53.81,12/6/2022 18:41
9558,3,726,Cash,90.93,7/20/2022 8:32
9559,1,244,Credit card,202.26,6/2/2022 10:48
9560,2,5,Ewallet,128.73,8/1/2022 13:12
9561,3,889,Cash,38.9,7/10/2022 9:45
9562,2,986,Cash,186.7,11/27/2022 15:40
9563,3,412,Cash,299.64,3/9/2022 7:27
9564,5,143,Ewallet,146.37,5/18/2022 20:15
9565,4,224,Ewallet,226.72,8/26/2022 16:38
9566,4,155,Ewallet,522.94,5/6/2022 12:45
9567,2,958,Cash,465.52,4/22/2022 6:15
9568,2,305,Ewallet,169.9,12/2/2022 16:23
9569,4,985,Credit card,138.76,7/24/2022 9:26
9570,5,991,Cash,338.61,12/28/2022 12:44
9571,1,849,Ewallet,183.64,5/24/2022 16:26
9572,5,140,Credit card,183.77,10/20/2022 11:15
9573,5,895,Ewallet,42.37,6/5/2022 13:25
9574,5,647,Ewallet,113.74,10/2/2022 8:28
9575,3,352,Credit card,246.59,6/4/2022 12:26
9576,5,850,Credit card,23.94,11/23/2022 20:29
9577,5,17,Ewallet,331.16,9/22/2022 6:17
9578,1,396,Cash,57.38,7/24/2022 11:48
9579,1,9,Cash,229.21,4/5/2022 19:32
9580,5,675,Ewallet,166.3,4/13/2022 6:23
9581,1,787,Cash,220.79,4/8/2022 16:47
9582,2,985,Cash,253.83,7/25/2022 19:25
9583,5,210,Cash,116.21,6/29/2022 7:31
9584,3,455,Cash,171.69,9/28/2022 12:44
9585,1,536,Credit card,19.96,10/12/2022 6:31
9586,3,833,Cash,217.26,7/18/2022 14:29
9587,4,490,Cash,23.97,7/4/2022 14:45
9588,5,211,Cash,70.09,8/18/2022 19:37
9589,3,598,Cash,305.73,11/23/2022 10:12
9590,5,151,Credit card,336.27,4/7/2022 7:19
9591,4,589,Ewallet,150.02,12/4/2022 16:33
9592,4,242,Cash,199.72,6/17/2022 18:30
9593,3,927,Credit card,401.58,8/20/2022 9:30
9594,5,392,Ewallet,146.48,7/3/2022 15:41
9595,5,751,Ewallet,75.13,6/23/2022 10:27
9596,2,223,Ewallet,35.94,12/9/2022 7:50
9597,3,622,Ewallet,260.1,5/24/2022 6:30
9598,4,3,Ewallet,328.67,5/28/2022 9:26
9599,3,624,Ewallet,137.83,12/23/2022 19:36
9600,3,740,Credit card,158.02,12/22/2022 10:45
9601,5,698,Ewallet,352.25,11/17/2022 6:23
9602,4,677,Ewallet,83.85,9/30/2022 17:41
9603,5,140,Credit card,333.87,11/27/2022 12:22
9604,1,146,Ewallet,54.95,5/27/2022 11:34
9605,4,114,Credit card,538.63,10/26/2022 8:23
9606,2,481,Cash,76.19,6/30/2022 13:19
9607,5,751,Credit card,93.81,3/24/2022 18:16
9608,5,807,Ewallet,141.86,10/27/2022 20:10
9609,4,854,Ewallet,193.01,5/28/2022 17:37
9610,4,798,Credit card,248.34,12/1/2022 7:43
9611,1,559,Credit card,192.16,4/9/2022 15:24
9612,4,20,Cash,170.91,4/9/2022 19:10
9613,2,310,Ewallet,416.96,9/30/2022 6:18
9614,1,895,Credit card,243.32,12/13/2022 20:49
9615,4,686,Ewallet,236.47,6/6/2022 12:42
9616,1,259,Ewallet,131.05,11/22/2022 16:19
9617,1,672,Ewallet,327.35,10/18/2022 8:19
9618,4,154,Cash,192.19,12/21/2022 12:19
9619,2,368,Cash,334.09,5/21/2022 14:12
9620,3,47,Credit card,441.03,8/10/2022 14:17
9621,1,824,Cash,25.97,9/9/2022 17:21
9622,1,933,Credit card,324.29,5/20/2022 15:50
9623,4,365,Credit card,142.82,12/25/2022 6:40
9624,4,373,Cash,207.87,11/11/2022 11:21
9625,4,947,Credit card,32.44,8/6/2022 16:44
9626,1,847,Credit card,252.93,8/7/2022 13:10
9627,2,748,Cash,416.38,3/24/2022 19:45
9628,2,291,Ewallet,173.65,7/23/2022 20:42
9629,2,702,Cash,210.51,7/27/2022 11:28
9630,1,67,Ewallet,135.52,8/13/2022 19:39
9631,1,499,Ewallet,117.34,8/9/2022 12:35
9632,1,610,Ewallet,350.51,3/5/2022 17:37
9633,3,278,Ewallet,421.73,6/11/2022 9:45
9634,1,659,Credit card,197.78,12/18/2022 18:15
9635,1,786,Cash,189.3,3/20/2022 19:35
9636,1,655,Cash,48.3,8/15/2022 8:39
9637,4,467,Cash,301.64,10/5/2022 6:34
9638,3,278,Ewallet,49.9,7/17/2022 10:26
9639,2,147,Credit card,150.98,11/23/2022 12:15
9640,5,111,Credit card,160.22,3/16/2022 20:42
9641,5,362,Ewallet,63.87,5/8/2022 20:24
9642,4,604,Cash,342.1,4/11/2022 14:11
9643,1,934,Ewallet,65.64,9/14/2022 18:31
9644,3,51,Credit card,191.34,9/23/2022 6:25
9645,4,867,Ewallet,310.68,3/19/2022 9:35
9646,3,718,Credit card,643.05,11/8/2022 12:36
9647,3,834,Cash,152.29,6/8/2022 14:13
9648,4,402,Credit card,32.92,5/10/2022 7:37
9649,3,386,Credit card,271.31,6/9/2022 10:22
9650,5,504,Cash,32,10/4/2022 8:28
9651,4,182,Credit card,34.43,4/29/2022 18:23
9652,3,553,Ewallet,128.3,9/5/2022 17:19
9653,4,212,Cash,244.63,12/11/2022 13:31
9654,5,817,Credit card,267.86,6/12/2022 14:12
9655,1,203,Ewallet,155.2,8/2/2022 14:29
9656,1,695,Credit card,202.5,4/3/2022 8:40
9657,1,964,Cash,343.32,10/7/2022 14:10
9658,1,11,Ewallet,408.32,5/23/2022 9:18
9659,3,713,Cash,278.45,4/19/2022 14:45
9660,2,890,Ewallet,93.88,5/23/2022 15:24
9661,2,568,Credit card,273.87,3/7/2022 9:20
9662,3,482,Cash,39.9,3/28/2022 16:30
9663,3,457,Credit card,431.09,11/5/2022 11:30
9664,4,525,Ewallet,318.71,11/2/2022 8:31
9665,5,515,Ewallet,486.27,10/9/2022 20:40
9666,2,220,Cash,278.79,11/10/2022 7:23
9667,5,61,Cash,278.52,5/14/2022 12:15
9668,3,609,Cash,216.42,6/26/2022 11:20
9669,3,301,Credit card,188.81,6/20/2022 7:31
9670,3,161,Cash,210.96,10/7/2022 15:24
9671,2,888,Cash,125.63,6/5/2022 12:33
9672,5,27,Ewallet,210.23,7/7/2022 7:48
9673,4,233,Ewallet,234.78,7/3/2022 14:16
9674,5,897,Cash,24.95,9/30/2022 7:40
9675,1,578,Ewallet,38.79,12/28/2022 6:22
9676,3,647,Ewallet,7.47,12/30/2022 20:43
9677,1,93,Ewallet,352.17,10/26/2022 11:32
9678,4,395,Ewallet,46.08,10/2/2022 6:11
9679,3,426,Cash,124.95,7/16/2022 19:29
9680,2,189,Ewallet,68.39,8/14/2022 16:29
9681,2,42,Credit card,101.81,12/15/2022 7:31
9682,5,402,Cash,424.58,10/13/2022 6:21
9683,5,37,Credit card,354.57,12/16/2022 15:36
9684,4,694,Credit card,267.3,10/10/2022 18:29
9685,5,712,Credit card,210.21,6/16/2022 11:31
9686,1,568,Cash,291.05,10/6/2022 14:41
9687,4,46,Ewallet,103.39,10/4/2022 14:18
9688,3,329,Ewallet,200.89,9/5/2022 16:11
9689,3,821,Ewallet,42.39,10/4/2022 16:25
9690,4,305,Ewallet,283.03,12/2/2022 17:18
9691,2,238,Cash,17.98,4/5/2022 13:34
9692,1,1,Credit card,152.64,3/9/2022 9:12
9693,2,880,Credit card,46.75,9/21/2022 13:12
9694,4,688,Cash,204.16,5/4/2022 11:18
9695,4,916,Cash,58.93,7/26/2022 14:47
9696,1,140,Ewallet,497.07,4/17/2022 16:19
9697,2,511,Credit card,224.74,9/27/2022 10:16
9698,5,524,Ewallet,115.39,12/25/2022 6:35
9699,3,94,Cash,123.89,8/5/2022 17:33
9700,1,410,Ewallet,52.88,7/22/2022 12:38
9701,3,316,Credit card,147.14,9/3/2022 8:50
9702,1,207,Cash,295.61,11/6/2022 20:45
9703,5,899,Ewallet,70.65,10/10/2022 15:32
9704,4,268,Credit card,374.4,10/6/2022 7:40
9705,2,931,Credit card,123.88,9/15/2022 14:48
9706,3,20,Credit card,121.67,5/16/2022 19:11
9707,3,85,Ewallet,184.32,9/24/2022 16:24
9708,5,416,Credit card,235.46,5/10/2022 8:50
9709,2,85,Cash,224.71,10/17/2022 16:20
9710,4,944,Credit card,163.82,5/1/2022 18:37
9711,5,236,Cash,259.73,10/6/2022 7:46
9712,3,907,Credit card,19.96,12/30/2022 19:12
9713,3,624,Credit card,293.96,9/3/2022 8:41
9714,1,517,Cash,197.52,11/26/2022 7:34
9715,3,657,Ewallet,73.86,4/14/2022 14:49
9716,3,96,Cash,114.77,12/29/2022 18:48
9717,4,853,Cash,5.79,7/26/2022 13:14
9718,2,696,Cash,395.59,10/11/2022 8:48
9719,4,647,Credit card,164.28,6/28/2022 10:33
9720,5,807,Cash,29.97,10/7/2022 7:48
9721,3,79,Ewallet,386.35,5/4/2022 20:10
9722,3,208,Ewallet,317.47,10/10/2022 15:17
9723,1,932,Ewallet,604.01,5/7/2022 17:15
9724,3,415,Cash,138.14,3/21/2022 8:29
9725,4,225,Credit card,184.95,6/1/2022 6:25
9726,2,12,Credit card,304.8,11/6/2022 20:11
9727,1,122,Credit card,119.83,10/21/2022 19:14
9728,1,182,Credit card,244.5,11/26/2022 18:48
9729,2,205,Credit card,216.63,11/9/2022 13:16
9730,4,742,Credit card,362.77,10/8/2022 14:30
9731,4,987,Credit card,158.76,8/27/2022 20:10
9732,4,76,Cash,244.17,6/16/2022 17:38
9733,1,531,Ewallet,583.98,3/25/2022 14:19
9734,5,169,Credit card,268.18,3/27/2022 14:37
9735,3,447,Cash,252.5,10/6/2022 16:27
9736,1,573,Ewallet,208.01,3/25/2022 6:23
9737,5,854,Ewallet,153.18,6/22/2022 11:15
9738,2,862,Cash,23.94,8/9/2022 13:29
9739,3,334,Cash,2.99,7/13/2022 17:45
9740,2,187,Cash,117.36,11/29/2022 11:25
9741,5,566,Cash,160.28,10/28/2022 7:48
9742,5,430,Ewallet,291.9,11/25/2022 11:27
9743,1,563,Cash,29.95,7/18/2022 11:39
9744,3,966,Cash,159.02,11/4/2022 10:30
9745,5,518,Credit card,70.03,3/1/2022 7:12
9746,3,296,Credit card,441.05,11/13/2022 10:50
9747,5,20,Credit card,47.86,5/30/2022 14:45
9748,3,848,Credit card,328.2,5/30/2022 13:11
9749,2,185,Ewallet,217.28,8/17/2022 16:41
9750,4,607,Ewallet,270.08,6/17/2022 6:13
9751,2,729,Cash,13.16,3/18/2022 20:45
9752,2,988,Cash,109.26,10/23/2022 17:41
9753,3,136,Cash,236.31,4/8/2022 9:26
9754,2,880,Ewallet,304.8,5/2/2022 12:15
9755,5,201,Ewallet,152.18,6/14/2022 15:16
9756,4,71,Ewallet,43.46,11/8/2022 7:22
9757,4,864,Ewallet,304.25,5/15/2022 12:25
9758,5,269,Credit card,290.65,9/27/2022 13:33
9759,3,701,Cash,162.83,6/23/2022 6:42
9760,5,382,Cash,228.78,4/9/2022 17:34
9761,4,267,Ewallet,153.71,9/16/2022 8:19
9762,5,240,Cash,245.07,6/19/2022 6:14
9763,1,621,Credit card,338.99,6/14/2022 16:34
9764,2,355,Ewallet,29.94,3/18/2022 9:49
9765,1,599,Ewallet,285.5,3/7/2022 9:39
9766,2,273,Ewallet,395.57,12/18/2022 8:47
9767,1,855,Ewallet,76.49,3/20/2022 19:20
9768,3,93,Ewallet,210.66,3/17/2022 15:37
9769,1,991,Cash,61.11,5/17/2022 8:17
9770,3,890,Credit card,122.62,9/15/2022 6:17
9771,5,786,Credit card,353.72,5/3/2022 20:42
9772,5,703,Credit card,332.59,5/15/2022 8:15
9773,1,448,Credit card,683.49,6/30/2022 9:19
